SeatId,Section,Row,Seat,Zone,PriceTier
2258,S8,A,18,Lower,Platinum
2259,S8,A,19,Lower,Platinum
2260,S8,A,20,Lower,Platinum
2261,S8,B,1,Lower,Platinum
2262,S8,B,2,Lower,Platinum
2263,S8,B,3,Lower,Platinum
2264,S8,B,4,Lower,Platinum
2265,S8,B,5,Lower,Platinum
2266,S8,B,6,Lower,Platinum
2267,S8,B,7,Lower,Platinum
2268,S8,B,8,Lower,Platinum
2269,S8,B,9,Lower,Platinum
2270,S8,B,10,Lower,Platinum
2271,S8,B,11,Lower,Platinum
2272,S8,B,12,Lower,Platinum
2273,S8,B,13,Lower,Platinum
2274,S8,B,14,Lower,Platinum
2275,S8,B,15,Lower,Platinum
2276,S8,B,16,Lower,Platinum
2277,S8,B,17,Lower,Platinum
2278,S8,B,18,Lower,Platinum
2279,S8,B,19,Lower,Platinum
2280,S8,B,20,Lower,Platinum
2281,S8,C,1,Lower,Platinum
2282,S8,C,2,Lower,Platinum
2283,S8,C,3,Lower,Platinum
2284,S8,C,4,Lower,Platinum
2285,S8,C,5,Lower,Platinum
2286,S8,C,6,Lower,Platinum
2287,S8,C,7,Lower,Platinum
2288,S8,C,8,Lower,Platinum
2289,S8,C,9,Lower,Platinum
2290,S8,C,10,Lower,Platinum
2291,S8,C,11,Lower,Platinum
2292,S8,C,12,Lower,Platinum
2293,S8,C,13,Lower,Platinum
2294,S8,C,14,Lower,Platinum
2295,S8,C,15,Lower,Platinum
2296,S8,C,16,Lower,Platinum
2297,S8,C,17,Lower,Platinum
2298,S8,C,18,Lower,Platinum
2299,S8,C,19,Lower,Platinum
2300,S8,C,20,Lower,Platinum
2301,S8,D,1,Lower,Platinum
2302,S8,D,2,Lower,Platinum
2303,S8,D,3,Lower,Platinum
2304,S8,D,4,Lower,Platinum
2305,S8,D,5,Lower,Platinum
2306,S8,D,6,Lower,Platinum
2307,S8,D,7,Lower,Platinum
2308,S8,D,8,Lower,Platinum
2309,S8,D,9,Lower,Platinum
2310,S8,D,10,Lower,Platinum
2311,S8,D,11,Lower,Platinum
2312,S8,D,12,Lower,Platinum
2313,S8,D,13,Lower,Platinum
2314,S8,D,14,Lower,Platinum
2315,S8,D,15,Lower,Platinum
2316,S8,D,16,Lower,Platinum
2317,S8,D,17,Lower,Platinum
2318,S8,D,18,Lower,Platinum
2319,S8,D,19,Lower,Platinum
2320,S8,D,20,Lower,Platinum
2321,S8,E,1,Lower,Platinum
2322,S8,E,2,Lower,Platinum
2323,S8,E,3,Lower,Platinum
2324,S8,E,4,Lower,Platinum
2325,S8,E,5,Lower,Platinum
2326,S8,E,6,Lower,Platinum
2327,S8,E,7,Lower,Platinum
2328,S8,E,8,Lower,Platinum
2329,S8,E,9,Lower,Platinum
2330,S8,E,10,Lower,Platinum
2331,S8,E,11,Lower,Platinum
2332,S8,E,12,Lower,Platinum
2333,S8,E,13,Lower,Platinum
2334,S8,E,14,Lower,Platinum
2335,S8,E,15,Lower,Platinum
2336,S8,E,16,Lower,Platinum
2337,S8,E,17,Lower,Platinum
2338,S8,E,18,Lower,Platinum
2339,S8,E,19,Lower,Platinum
2340,S8,E,20,Lower,Platinum
2341,S8,F,1,Lower,Platinum
2342,S8,F,2,Lower,Platinum
2343,S8,F,3,Lower,Platinum
2344,S8,F,4,Lower,Platinum
2345,S8,F,5,Lower,Platinum
2346,S8,F,6,Lower,Platinum
2347,S8,F,7,Lower,Platinum
2348,S8,F,8,Lower,Platinum
2349,S8,F,9,Lower,Platinum
2350,S8,F,10,Lower,Platinum
2351,S8,F,11,Lower,Platinum
2352,S8,F,12,Lower,Platinum
2353,S8,F,13,Lower,Platinum
2354,S8,F,14,Lower,Platinum
2355,S8,F,15,Lower,Platinum
2356,S8,F,16,Lower,Platinum
2357,S8,F,17,Lower,Platinum
2358,S8,F,18,Lower,Platinum
2359,S8,F,19,Lower,Platinum
2360,S8,F,20,Lower,Platinum
2361,S8,G,1,Lower,Platinum
2362,S8,G,2,Lower,Platinum
2363,S8,G,3,Lower,Platinum
2364,S8,G,4,Lower,Platinum
2365,S8,G,5,Lower,Platinum
2366,S8,G,6,Lower,Platinum
2367,S8,G,7,Lower,Platinum
2368,S8,G,8,Lower,Platinum
2369,S8,G,9,Lower,Platinum
2370,S8,G,10,Lower,Platinum
2371,S8,G,11,Lower,Platinum
2372,S8,G,12,Lower,Platinum
2373,S8,G,13,Lower,Platinum
2374,S8,G,14,Lower,Platinum
2375,S8,G,15,Lower,Platinum
2376,S8,G,16,Lower,Platinum
2377,S8,G,17,Lower,Platinum
2378,S8,G,18,Lower,Platinum
2379,S8,G,19,Lower,Platinum
2380,S8,G,20,Lower,Platinum
2381,S8,H,1,Lower,Platinum
2382,S8,H,2,Lower,Platinum
2383,S8,H,3,Lower,Platinum
2384,S8,H,4,Lower,Platinum
2385,S8,H,5,Lower,Platinum
2386,S8,H,6,Lower,Platinum
2387,S8,H,7,Lower,Platinum
2388,S8,H,8,Lower,Platinum
2389,S8,H,9,Lower,Platinum
2390,S8,H,10,Lower,Platinum
2391,S8,H,11,Lower,Platinum
2392,S8,H,12,Lower,Platinum
2393,S8,H,13,Lower,Platinum
2394,S8,H,14,Lower,Platinum
2395,S8,H,15,Lower,Platinum
2396,S8,H,16,Lower,Platinum
2397,S8,H,17,Lower,Platinum
2398,S8,H,18,Lower,Platinum
2399,S8,H,19,Lower,Platinum
2400,S8,H,20,Lower,Platinum
2401,S8,I,1,Lower,Platinum
2402,S8,I,2,Lower,Platinum
2403,S8,I,3,Lower,Platinum
2404,S8,I,4,Lower,Platinum
2405,S8,I,5,Lower,Platinum
2406,S8,I,6,Lower,Platinum
2407,S8,I,7,Lower,Platinum
2408,S8,I,8,Lower,Platinum
2409,S8,I,9,Lower,Platinum
2410,S8,I,10,Lower,Platinum
2411,S8,I,11,Lower,Platinum
2412,S8,I,12,Lower,Platinum
2413,S8,I,13,Lower,Platinum
2414,S8,I,14,Lower,Platinum
2415,S8,I,15,Lower,Platinum
2416,S8,I,16,Lower,Platinum
2417,S8,I,17,Lower,Platinum
2418,S8,I,18,Lower,Platinum
2419,S8,I,19,Lower,Platinum
2420,S8,I,20,Lower,Platinum
2421,S8,J,1,Lower,Platinum
2422,S8,J,2,Lower,Platinum
2423,S8,J,3,Lower,Platinum
2424,S8,J,4,Lower,Platinum
2425,S8,J,5,Lower,Platinum
2426,S8,J,6,Lower,Platinum
2427,S8,J,7,Lower,Platinum
2428,S8,J,8,Lower,Platinum
2429,S8,J,9,Lower,Platinum
2430,S8,J,10,Lower,Platinum
2431,S8,J,11,Lower,Platinum
2432,S8,J,12,Lower,Platinum
2433,S8,J,13,Lower,Platinum
2434,S8,J,14,Lower,Platinum
2435,S8,J,15,Lower,Platinum
2436,S8,J,16,Lower,Platinum
2437,S8,J,17,Lower,Platinum
2438,S8,J,18,Lower,Platinum
2439,S8,J,19,Lower,Platinum
2440,S8,J,20,Lower,Platinum
2441,S8,K,1,Lower,Platinum
2442,S8,K,2,Lower,Platinum
2443,S8,K,3,Lower,Platinum
2444,S8,K,4,Lower,Platinum
2445,S8,K,5,Lower,Platinum
2446,S8,K,6,Lower,Platinum
2447,S8,K,7,Lower,Platinum
2448,S8,K,8,Lower,Platinum
2449,S8,K,9,Lower,Platinum
2450,S8,K,10,Lower,Platinum
2451,S8,K,11,Lower,Platinum
2452,S8,K,12,Lower,Platinum
2453,S8,K,13,Lower,Platinum
2454,S8,K,14,Lower,Platinum
2455,S8,K,15,Lower,Platinum
2456,S8,K,16,Lower,Platinum
2457,S8,K,17,Lower,Platinum
2458,S8,K,18,Lower,Platinum
2459,S8,K,19,Lower,Platinum
2460,S8,K,20,Lower,Platinum
2461,S8,L,1,Lower,Platinum
2462,S8,L,2,Lower,Platinum
2463,S8,L,3,Lower,Platinum
2464,S8,L,4,Lower,Platinum
2465,S8,L,5,Lower,Platinum
2466,S8,L,6,Lower,Platinum
2467,S8,L,7,Lower,Platinum
2468,S8,L,8,Lower,Platinum
2469,S8,L,9,Lower,Platinum
2470,S8,L,10,Lower,Platinum
2471,S8,L,11,Lower,Platinum
2472,S8,L,12,Lower,Platinum
2473,S8,L,13,Lower,Platinum
2474,S8,L,14,Lower,Platinum
2475,S8,L,15,Lower,Platinum
2476,S8,L,16,Lower,Platinum
2477,S8,L,17,Lower,Platinum
2478,S8,L,18,Lower,Platinum
2479,S8,L,19,Lower,Platinum
2480,S8,L,20,Lower,Platinum
2481,S8,M,1,Lower,Platinum
2482,S8,M,2,Lower,Platinum
2483,S8,M,3,Lower,Platinum
2484,S8,M,4,Lower,Platinum
2485,S8,M,5,Lower,Platinum
2486,S8,M,6,Lower,Platinum
2487,S8,M,7,Lower,Platinum
2488,S8,M,8,Lower,Platinum
2489,S8,M,9,Lower,Platinum
2490,S8,M,10,Lower,Platinum
2491,S8,M,11,Lower,Platinum
2492,S8,M,12,Lower,Platinum
2493,S8,M,13,Lower,Platinum
2494,S8,M,14,Lower,Platinum
2495,S8,M,15,Lower,Platinum
2496,S8,M,16,Lower,Platinum
2497,S8,M,17,Lower,Platinum
2498,S8,M,18,Lower,Platinum
2499,S8,M,19,Lower,Platinum
2500,S8,M,20,Lower,Platinum
2501,S8,N,1,Lower,Platinum
2502,S8,N,2,Lower,Platinum
2503,S8,N,3,Lower,Platinum
2504,S8,N,4,Lower,Platinum
2505,S8,N,5,Lower,Platinum
2506,S8,N,6,Lower,Platinum
2507,S8,N,7,Lower,Platinum
2508,S8,N,8,Lower,Platinum
2509,S8,N,9,Lower,Platinum
2510,S8,N,10,Lower,Platinum
2511,S8,N,11,Lower,Platinum
2512,S8,N,12,Lower,Platinum
2513,S8,N,13,Lower,Platinum
2514,S8,N,14,Lower,Platinum
2515,S8,N,15,Lower,Platinum
2516,S8,N,16,Lower,Platinum
2517,S8,N,17,Lower,Platinum
2518,S8,N,18,Lower,Platinum
2519,S8,N,19,Lower,Platinum
2520,S8,N,20,Lower,Platinum
2521,S8,O,1,Lower,Platinum
2522,S8,O,2,Lower,Platinum
2523,S8,O,3,Lower,Platinum
2524,S8,O,4,Lower,Platinum
2525,S8,O,5,Lower,Platinum
2526,S8,O,6,Lower,Platinum
2527,S8,O,7,Lower,Platinum
2528,S8,O,8,Lower,Platinum
2529,S8,O,9,Lower,Platinum
2530,S8,O,10,Lower,Platinum
2531,S8,O,11,Lower,Platinum
2532,S8,O,12,Lower,Platinum
2533,S8,O,13,Lower,Platinum
2534,S8,O,14,Lower,Platinum
2535,S8,O,15,Lower,Platinum
2536,S8,O,16,Lower,Platinum
2537,S8,O,17,Lower,Platinum
2538,S8,O,18,Lower,Platinum
2539,S8,O,19,Lower,Platinum
2540,S8,O,20,Lower,Platinum
2541,S8,P,1,Lower,Platinum
2542,S8,P,2,Lower,Platinum
2543,S8,P,3,Lower,Platinum
2544,S8,P,4,Lower,Platinum
2545,S8,P,5,Lower,Platinum
2546,S8,P,6,Lower,Platinum
2547,S8,P,7,Lower,Platinum
2548,S8,P,8,Lower,Platinum
2549,S8,P,9,Lower,Platinum
2550,S8,P,10,Lower,Platinum
2551,S8,P,11,Lower,Platinum
2552,S8,P,12,Lower,Platinum
2553,S8,P,13,Lower,Platinum
2554,S8,P,14,Lower,Platinum
2555,S8,P,15,Lower,Platinum
2556,S8,P,16,Lower,Platinum
2557,S8,P,17,Lower,Platinum
2558,S8,P,18,Lower,Platinum
2559,S8,P,19,Lower,Platinum
2560,S8,P,20,Lower,Platinum
2561,S9,A,1,Club,Gold
2562,S9,A,2,Club,Gold
2563,S9,A,3,Club,Gold
2564,S9,A,4,Club,Gold
2565,S9,A,5,Club,Gold
2566,S9,A,6,Club,Gold
2567,S9,A,7,Club,Gold
2568,S9,A,8,Club,Gold
2569,S9,A,9,Club,Gold
2570,S9,A,10,Club,Gold
2571,S9,A,11,Club,Gold
2572,S9,A,12,Club,Gold
2573,S9,A,13,Club,Gold
2574,S9,A,14,Club,Gold
2575,S9,A,15,Club,Gold
2576,S9,A,16,Club,Gold
2577,S9,A,17,Club,Gold
2578,S9,A,18,Club,Gold
2579,S9,A,19,Club,Gold
2580,S9,A,20,Club,Gold
2581,S9,B,1,Club,Gold
2582,S9,B,2,Club,Gold
2583,S9,B,3,Club,Gold
2584,S9,B,4,Club,Gold
2585,S9,B,5,Club,Gold
2586,S9,B,6,Club,Gold
2587,S9,B,7,Club,Gold
2588,S9,B,8,Club,Gold
2589,S9,B,9,Club,Gold
2590,S9,B,10,Club,Gold
2591,S9,B,11,Club,Gold
2592,S9,B,12,Club,Gold
2593,S9,B,13,Club,Gold
2594,S9,B,14,Club,Gold
2595,S9,B,15,Club,Gold
2596,S9,B,16,Club,Gold
2597,S9,B,17,Club,Gold
2598,S9,B,18,Club,Gold
2599,S9,B,19,Club,Gold
2600,S9,B,20,Club,Gold
2601,S9,C,1,Club,Gold
2602,S9,C,2,Club,Gold
2603,S9,C,3,Club,Gold
2604,S9,C,4,Club,Gold
2605,S9,C,5,Club,Gold
2606,S9,C,6,Club,Gold
2607,S9,C,7,Club,Gold
2608,S9,C,8,Club,Gold
2609,S9,C,9,Club,Gold
2610,S9,C,10,Club,Gold
2611,S9,C,11,Club,Gold
2612,S9,C,12,Club,Gold
2613,S9,C,13,Club,Gold
2614,S9,C,14,Club,Gold
2615,S9,C,15,Club,Gold
2616,S9,C,16,Club,Gold
2617,S9,C,17,Club,Gold
2618,S9,C,18,Club,Gold
2619,S9,C,19,Club,Gold
2620,S9,C,20,Club,Gold
2621,S9,D,1,Club,Gold
2622,S9,D,2,Club,Gold
2623,S9,D,3,Club,Gold
2624,S9,D,4,Club,Gold
2625,S9,D,5,Club,Gold
2626,S9,D,6,Club,Gold
2627,S9,D,7,Club,Gold
2628,S9,D,8,Club,Gold
2629,S9,D,9,Club,Gold
2630,S9,D,10,Club,Gold
2631,S9,D,11,Club,Gold
2632,S9,D,12,Club,Gold
2633,S9,D,13,Club,Gold
2634,S9,D,14,Club,Gold
2635,S9,D,15,Club,Gold
2636,S9,D,16,Club,Gold
2637,S9,D,17,Club,Gold
2638,S9,D,18,Club,Gold
2639,S9,D,19,Club,Gold
2640,S9,D,20,Club,Gold
2641,S9,E,1,Club,Gold
2642,S9,E,2,Club,Gold
2643,S9,E,3,Club,Gold
2644,S9,E,4,Club,Gold
2645,S9,E,5,Club,Gold
2646,S9,E,6,Club,Gold
2647,S9,E,7,Club,Gold
2648,S9,E,8,Club,Gold
2649,S9,E,9,Club,Gold
2650,S9,E,10,Club,Gold
2651,S9,E,11,Club,Gold
2652,S9,E,12,Club,Gold
2653,S9,E,13,Club,Gold
2654,S9,E,14,Club,Gold
2655,S9,E,15,Club,Gold
2656,S9,E,16,Club,Gold
2657,S9,E,17,Club,Gold
2658,S9,E,18,Club,Gold
2659,S9,E,19,Club,Gold
2660,S9,E,20,Club,Gold
2661,S9,F,1,Club,Gold
2662,S9,F,2,Club,Gold
2663,S9,F,3,Club,Gold
2664,S9,F,4,Club,Gold
2665,S9,F,5,Club,Gold
2666,S9,F,6,Club,Gold
2667,S9,F,7,Club,Gold
2668,S9,F,8,Club,Gold
2669,S9,F,9,Club,Gold
2670,S9,F,10,Club,Gold
2671,S9,F,11,Club,Gold
2672,S9,F,12,Club,Gold
2673,S9,F,13,Club,Gold
2674,S9,F,14,Club,Gold
2675,S9,F,15,Club,Gold
2676,S9,F,16,Club,Gold
2677,S9,F,17,Club,Gold
2678,S9,F,18,Club,Gold
2679,S9,F,19,Club,Gold
2680,S9,F,20,Club,Gold
2681,S9,G,1,Club,Gold
2682,S9,G,2,Club,Gold
2683,S9,G,3,Club,Gold
2684,S9,G,4,Club,Gold
2685,S9,G,5,Club,Gold
2686,S9,G,6,Club,Gold
2687,S9,G,7,Club,Gold
2688,S9,G,8,Club,Gold
2689,S9,G,9,Club,Gold
2690,S9,G,10,Club,Gold
2691,S9,G,11,Club,Gold
2692,S9,G,12,Club,Gold
2693,S9,G,13,Club,Gold
2694,S9,G,14,Club,Gold
2695,S9,G,15,Club,Gold
2696,S9,G,16,Club,Gold
2697,S9,G,17,Club,Gold
2698,S9,G,18,Club,Gold
2699,S9,G,19,Club,Gold
2700,S9,G,20,Club,Gold
2701,S9,H,1,Club,Gold
2702,S9,H,2,Club,Gold
2703,S9,H,3,Club,Gold
2704,S9,H,4,Club,Gold
2705,S9,H,5,Club,Gold
2706,S9,H,6,Club,Gold
2707,S9,H,7,Club,Gold
2708,S9,H,8,Club,Gold
2709,S9,H,9,Club,Gold
2710,S9,H,10,Club,Gold
2711,S9,H,11,Club,Gold
2712,S9,H,12,Club,Gold
2713,S9,H,13,Club,Gold
2714,S9,H,14,Club,Gold
2715,S9,H,15,Club,Gold
2716,S9,H,16,Club,Gold
2717,S9,H,17,Club,Gold
2718,S9,H,18,Club,Gold
2719,S9,H,19,Club,Gold
2720,S9,H,20,Club,Gold
2721,S9,I,1,Club,Gold
2722,S9,I,2,Club,Gold
2723,S9,I,3,Club,Gold
2724,S9,I,4,Club,Gold
2725,S9,I,5,Club,Gold
2726,S9,I,6,Club,Gold
2727,S9,I,7,Club,Gold
2728,S9,I,8,Club,Gold
2729,S9,I,9,Club,Gold
2730,S9,I,10,Club,Gold
2731,S9,I,11,Club,Gold
2732,S9,I,12,Club,Gold
2733,S9,I,13,Club,Gold
2734,S9,I,14,Club,Gold
2735,S9,I,15,Club,Gold
2736,S9,I,16,Club,Gold
2737,S9,I,17,Club,Gold
2738,S9,I,18,Club,Gold
2739,S9,I,19,Club,Gold
2740,S9,I,20,Club,Gold
2741,S9,J,1,Club,Gold
2742,S9,J,2,Club,Gold
2743,S9,J,3,Club,Gold
2744,S9,J,4,Club,Gold
2745,S9,J,5,Club,Gold
2746,S9,J,6,Club,Gold
2747,S9,J,7,Club,Gold
2748,S9,J,8,Club,Gold
2749,S9,J,9,Club,Gold
2750,S9,J,10,Club,Gold
2751,S9,J,11,Club,Gold
2752,S9,J,12,Club,Gold
2753,S9,J,13,Club,Gold
2754,S9,J,14,Club,Gold
2755,S9,J,15,Club,Gold
2756,S9,J,16,Club,Gold
2757,S9,J,17,Club,Gold
2758,S9,J,18,Club,Gold
2759,S9,J,19,Club,Gold
2760,S9,J,20,Club,Gold
2761,S9,K,1,Club,Gold
2762,S9,K,2,Club,Gold
2763,S9,K,3,Club,Gold
2764,S9,K,4,Club,Gold
2765,S9,K,5,Club,Gold
2766,S9,K,6,Club,Gold
2767,S9,K,7,Club,Gold
2768,S9,K,8,Club,Gold
2769,S9,K,9,Club,Gold
2770,S9,K,10,Club,Gold
2771,S9,K,11,Club,Gold
2772,S9,K,12,Club,Gold
2773,S9,K,13,Club,Gold
2774,S9,K,14,Club,Gold
2775,S9,K,15,Club,Gold
2776,S9,K,16,Club,Gold
2777,S9,K,17,Club,Gold
2778,S9,K,18,Club,Gold
2779,S9,K,19,Club,Gold
2780,S9,K,20,Club,Gold
2781,S9,L,1,Club,Gold
2782,S9,L,2,Club,Gold
2783,S9,L,3,Club,Gold
2784,S9,L,4,Club,Gold
2785,S9,L,5,Club,Gold
2786,S9,L,6,Club,Gold
2787,S9,L,7,Club,Gold
2788,S9,L,8,Club,Gold
2789,S9,L,9,Club,Gold
2790,S9,L,10,Club,Gold
2791,S9,L,11,Club,Gold
2792,S9,L,12,Club,Gold
2793,S9,L,13,Club,Gold
2794,S9,L,14,Club,Gold
2795,S9,L,15,Club,Gold
2796,S9,L,16,Club,Gold
2797,S9,L,17,Club,Gold
2798,S9,L,18,Club,Gold
2799,S9,L,19,Club,Gold
2800,S9,L,20,Club,Gold
2801,S9,M,1,Club,Gold
2802,S9,M,2,Club,Gold
2803,S9,M,3,Club,Gold
2804,S9,M,4,Club,Gold
2805,S9,M,5,Club,Gold
2806,S9,M,6,Club,Gold
2807,S9,M,7,Club,Gold
2808,S9,M,8,Club,Gold
2809,S9,M,9,Club,Gold
2810,S9,M,10,Club,Gold
2811,S9,M,11,Club,Gold
2812,S9,M,12,Club,Gold
2813,S9,M,13,Club,Gold
2814,S9,M,14,Club,Gold
2815,S9,M,15,Club,Gold
2816,S9,M,16,Club,Gold
2817,S9,M,17,Club,Gold
2818,S9,M,18,Club,Gold
2819,S9,M,19,Club,Gold
2820,S9,M,20,Club,Gold
2821,S9,N,1,Club,Gold
2822,S9,N,2,Club,Gold
2823,S9,N,3,Club,Gold
2824,S9,N,4,Club,Gold
2825,S9,N,5,Club,Gold
2826,S9,N,6,Club,Gold
2827,S9,N,7,Club,Gold
2828,S9,N,8,Club,Gold
2829,S9,N,9,Club,Gold
2830,S9,N,10,Club,Gold
2831,S9,N,11,Club,Gold
2832,S9,N,12,Club,Gold
2833,S9,N,13,Club,Gold
2834,S9,N,14,Club,Gold
2835,S9,N,15,Club,Gold
2836,S9,N,16,Club,Gold
2837,S9,N,17,Club,Gold
2838,S9,N,18,Club,Gold
2839,S9,N,19,Club,Gold
2840,S9,N,20,Club,Gold
2841,S9,O,1,Club,Gold
2842,S9,O,2,Club,Gold
2843,S9,O,3,Club,Gold
2844,S9,O,4,Club,Gold
2845,S9,O,5,Club,Gold
2846,S9,O,6,Club,Gold
2847,S9,O,7,Club,Gold
2848,S9,O,8,Club,Gold
2849,S9,O,9,Club,Gold
2850,S9,O,10,Club,Gold
2851,S9,O,11,Club,Gold
2852,S9,O,12,Club,Gold
2853,S9,O,13,Club,Gold
2854,S9,O,14,Club,Gold
2855,S9,O,15,Club,Gold
2856,S9,O,16,Club,Gold
2857,S9,O,17,Club,Gold
2858,S9,O,18,Club,Gold
2859,S9,O,19,Club,Gold
2860,S9,O,20,Club,Gold
2861,S9,P,1,Club,Gold
2862,S9,P,2,Club,Gold
2863,S9,P,3,Club,Gold
2864,S9,P,4,Club,Gold
2865,S9,P,5,Club,Gold
2866,S9,P,6,Club,Gold
2867,S9,P,7,Club,Gold
2868,S9,P,8,Club,Gold
2869,S9,P,9,Club,Gold
2870,S9,P,10,Club,Gold
2871,S9,P,11,Club,Gold
2872,S9,P,12,Club,Gold
2873,S9,P,13,Club,Gold
2874,S9,P,14,Club,Gold
2875,S9,P,15,Club,Gold
2876,S9,P,16,Club,Gold
2877,S9,P,17,Club,Gold
2878,S9,P,18,Club,Gold
2879,S9,P,19,Club,Gold
2880,S9,P,20,Club,Gold
2881,S10,A,1,Club,Gold
2882,S10,A,2,Club,Gold
2883,S10,A,3,Club,Gold
2884,S10,A,4,Club,Gold
2885,S10,A,5,Club,Gold
2886,S10,A,6,Club,Gold
2887,S10,A,7,Club,Gold
2888,S10,A,8,Club,Gold
2889,S10,A,9,Club,Gold
2890,S10,A,10,Club,Gold
2891,S10,A,11,Club,Gold
2892,S10,A,12,Club,Gold
2893,S10,A,13,Club,Gold
2894,S10,A,14,Club,Gold
2895,S10,A,15,Club,Gold
2896,S10,A,16,Club,Gold
2897,S10,A,17,Club,Gold
2898,S10,A,18,Club,Gold
2899,S10,A,19,Club,Gold
2900,S10,A,20,Club,Gold
2901,S10,B,1,Club,Gold
2902,S10,B,2,Club,Gold
2903,S10,B,3,Club,Gold
2904,S10,B,4,Club,Gold
2905,S10,B,5,Club,Gold
2906,S10,B,6,Club,Gold
2907,S10,B,7,Club,Gold
2908,S10,B,8,Club,Gold
2909,S10,B,9,Club,Gold
2910,S10,B,10,Club,Gold
2911,S10,B,11,Club,Gold
2912,S10,B,12,Club,Gold
2913,S10,B,13,Club,Gold
2914,S10,B,14,Club,Gold
2915,S10,B,15,Club,Gold
2916,S10,B,16,Club,Gold
2917,S10,B,17,Club,Gold
2918,S10,B,18,Club,Gold
2919,S10,B,19,Club,Gold
2920,S10,B,20,Club,Gold
2921,S10,C,1,Club,Gold
2922,S10,C,2,Club,Gold
2923,S10,C,3,Club,Gold
2924,S10,C,4,Club,Gold
2925,S10,C,5,Club,Gold
2926,S10,C,6,Club,Gold
2927,S10,C,7,Club,Gold
2928,S10,C,8,Club,Gold
2929,S10,C,9,Club,Gold
2930,S10,C,10,Club,Gold
2931,S10,C,11,Club,Gold
2932,S10,C,12,Club,Gold
2933,S10,C,13,Club,Gold
2934,S10,C,14,Club,Gold
2935,S10,C,15,Club,Gold
2936,S10,C,16,Club,Gold
2937,S10,C,17,Club,Gold
2938,S10,C,18,Club,Gold
2939,S10,C,19,Club,Gold
2940,S10,C,20,Club,Gold
2941,S10,D,1,Club,Gold
2942,S10,D,2,Club,Gold
2943,S10,D,3,Club,Gold
2944,S10,D,4,Club,Gold
2945,S10,D,5,Club,Gold
2946,S10,D,6,Club,Gold
2947,S10,D,7,Club,Gold
2948,S10,D,8,Club,Gold
2949,S10,D,9,Club,Gold
2950,S10,D,10,Club,Gold
2951,S10,D,11,Club,Gold
2952,S10,D,12,Club,Gold
2953,S10,D,13,Club,Gold
2954,S10,D,14,Club,Gold
2955,S10,D,15,Club,Gold
2956,S10,D,16,Club,Gold
2957,S10,D,17,Club,Gold
2958,S10,D,18,Club,Gold
2959,S10,D,19,Club,Gold
2960,S10,D,20,Club,Gold
2961,S10,E,1,Club,Gold
2962,S10,E,2,Club,Gold
2963,S10,E,3,Club,Gold
2964,S10,E,4,Club,Gold
2965,S10,E,5,Club,Gold
2966,S10,E,6,Club,Gold
2967,S10,E,7,Club,Gold
2968,S10,E,8,Club,Gold
2969,S10,E,9,Club,Gold
2970,S10,E,10,Club,Gold
2971,S10,E,11,Club,Gold
2972,S10,E,12,Club,Gold
2973,S10,E,13,Club,Gold
2974,S10,E,14,Club,Gold
2975,S10,E,15,Club,Gold
2976,S10,E,16,Club,Gold
2977,S10,E,17,Club,Gold
2978,S10,E,18,Club,Gold
2979,S10,E,19,Club,Gold
2980,S10,E,20,Club,Gold
2981,S10,F,1,Club,Gold
2982,S10,F,2,Club,Gold
2983,S10,F,3,Club,Gold
2984,S10,F,4,Club,Gold
2985,S10,F,5,Club,Gold
2986,S10,F,6,Club,Gold
2987,S10,F,7,Club,Gold
2988,S10,F,8,Club,Gold
2989,S10,F,9,Club,Gold
2990,S10,F,10,Club,Gold
2991,S10,F,11,Club,Gold
2992,S10,F,12,Club,Gold
2993,S10,F,13,Club,Gold
2994,S10,F,14,Club,Gold
2995,S10,F,15,Club,Gold
2996,S10,F,16,Club,Gold
2997,S10,F,17,Club,Gold
2998,S10,F,18,Club,Gold
2999,S10,F,19,Club,Gold
3000,S10,F,20,Club,Gold
3001,S10,G,1,Club,Gold
3002,S10,G,2,Club,Gold
3003,S10,G,3,Club,Gold
3004,S10,G,4,Club,Gold
3005,S10,G,5,Club,Gold
3006,S10,G,6,Club,Gold
3007,S10,G,7,Club,Gold
3008,S10,G,8,Club,Gold
3009,S10,G,9,Club,Gold
3010,S10,G,10,Club,Gold
3011,S10,G,11,Club,Gold
3012,S10,G,12,Club,Gold
3013,S10,G,13,Club,Gold
3014,S10,G,14,Club,Gold
3015,S10,G,15,Club,Gold
3016,S10,G,16,Club,Gold
3017,S10,G,17,Club,Gold
3018,S10,G,18,Club,Gold
3019,S10,G,19,Club,Gold
3020,S10,G,20,Club,Gold
3021,S10,H,1,Club,Gold
3022,S10,H,2,Club,Gold
3023,S10,H,3,Club,Gold
3024,S10,H,4,Club,Gold
3025,S10,H,5,Club,Gold
3026,S10,H,6,Club,Gold
3027,S10,H,7,Club,Gold
3028,S10,H,8,Club,Gold
3029,S10,H,9,Club,Gold
3030,S10,H,10,Club,Gold
3031,S10,H,11,Club,Gold
3032,S10,H,12,Club,Gold
3033,S10,H,13,Club,Gold
3034,S10,H,14,Club,Gold
3035,S10,H,15,Club,Gold
3036,S10,H,16,Club,Gold
3037,S10,H,17,Club,Gold
3038,S10,H,18,Club,Gold
3039,S10,H,19,Club,Gold
3040,S10,H,20,Club,Gold
3041,S10,I,1,Club,Gold
3042,S10,I,2,Club,Gold
3043,S10,I,3,Club,Gold
