CustomerId,AccountId,PlanId,Season,PriorSpend,RenewedFlag,RenewalDate,RenewalAmount
2553,101276,3,2023-24,1850.1,1,2023-08-01,1905.6
2553,101276,2,2024-25,2689.76,1,2024-08-01,2770.45
2554,101277,3,2023-24,3770.63,0,2023-08-01,0.0
2554,101277,4,2024-25,3714.13,1,2024-08-01,3825.55
2556,101278,3,2023-24,893.89,1,2023-08-01,920.71
2556,101278,2,2024-25,3575.59,1,2024-08-01,3682.86
2566,101283,4,2023-24,4768.62,1,2023-08-01,4911.68
2566,101283,4,2024-25,2010.11,1,2024-08-01,2070.41
2572,101286,2,2023-24,3815.42,1,2023-08-01,3929.88
2572,101286,2,2024-25,3974.41,1,2024-08-01,4093.64
2578,101289,4,2023-24,5581.14,0,2023-08-01,0.0
2578,101289,2,2024-25,3668.86,1,2024-08-01,3778.93
2579,101289,3,2023-24,1160.25,1,2023-08-01,1195.06
2579,101289,3,2024-25,4517.94,1,2024-08-01,4653.48
2580,101290,2,2023-24,819.19,1,2023-08-01,843.77
2580,101290,2,2024-25,1168.9,1,2024-08-01,1203.97
2582,101291,2,2023-24,5667.48,0,2023-08-01,0.0
2582,101291,4,2024-25,1765.24,1,2024-08-01,1818.2
2588,101294,3,2023-24,4880.71,1,2023-08-01,5027.13
2588,101294,3,2024-25,1836.35,1,2024-08-01,1891.44
2594,101297,4,2023-24,960.58,0,2023-08-01,0.0
2594,101297,3,2024-25,5123.5,0,2024-08-01,0.0
2599,101299,4,2023-24,5317.66,0,2023-08-01,0.0
2599,101299,4,2024-25,3547.98,0,2024-08-01,0.0
2602,101301,4,2023-24,1483.95,1,2023-08-01,1528.47
2602,101301,3,2024-25,701.71,1,2024-08-01,722.76
2605,101302,4,2023-24,2371.31,0,2023-08-01,0.0
2605,101302,2,2024-25,5443.74,1,2024-08-01,5607.05
2610,101305,2,2023-24,4309.13,1,2023-08-01,4438.4
2610,101305,3,2024-25,3048.97,1,2024-08-01,3140.44
2611,101305,4,2023-24,1267.68,1,2023-08-01,1305.71
2611,101305,4,2024-25,1598.37,1,2024-08-01,1646.32
2615,101307,3,2023-24,3367.18,1,2023-08-01,3468.2
2615,101307,2,2024-25,5441.54,1,2024-08-01,5604.79
2619,101309,3,2023-24,5850.38,1,2023-08-01,6025.89
2619,101309,4,2024-25,2523.21,0,2024-08-01,0.0
2621,101310,2,2023-24,4293.02,0,2023-08-01,0.0
2621,101310,3,2024-25,5139.13,0,2024-08-01,0.0
2622,101311,3,2023-24,2693.08,1,2023-08-01,2773.87
2622,101311,3,2024-25,1186.41,1,2024-08-01,1222.0
2631,101315,2,2023-24,2216.81,1,2023-08-01,2283.31
2631,101315,4,2024-25,2831.27,0,2024-08-01,0.0
2641,101320,2,2023-24,2183.22,1,2023-08-01,2248.72
2641,101320,3,2024-25,628.54,1,2024-08-01,647.4
2644,101322,3,2023-24,5688.61,1,2023-08-01,5859.27
2644,101322,2,2024-25,3311.8,1,2024-08-01,3411.15
2648,101324,2,2023-24,3108.27,1,2023-08-01,3201.52
2648,101324,2,2024-25,3414.59,1,2024-08-01,3517.03
2657,101328,4,2023-24,5605.29,1,2023-08-01,5773.45
2657,101328,2,2024-25,5038.25,0,2024-08-01,0.0
2658,101329,4,2023-24,4407.76,1,2023-08-01,4539.99
2658,101329,4,2024-25,4972.02,1,2024-08-01,5121.18
2659,101329,4,2023-24,4802.06,1,2023-08-01,4946.12
2659,101329,4,2024-25,5370.98,1,2024-08-01,5532.11
2661,101330,3,2023-24,2001.05,0,2023-08-01,0.0
2661,101330,2,2024-25,835.25,1,2024-08-01,860.31
2667,101333,4,2023-24,5399.88,1,2023-08-01,5561.88
2667,101333,2,2024-25,1992.96,1,2024-08-01,2052.75
2670,101335,3,2023-24,1337.53,0,2023-08-01,0.0
2670,101335,3,2024-25,5492.85,1,2024-08-01,5657.64
2671,101335,3,2023-24,2192.91,0,2023-08-01,0.0
2671,101335,2,2024-25,3635.9,0,2024-08-01,0.0
2673,101336,2,2023-24,1728.84,0,2023-08-01,0.0
2673,101336,2,2024-25,1227.59,1,2024-08-01,1264.42
2674,101337,2,2023-24,5911.77,1,2023-08-01,6089.12
2674,101337,4,2024-25,4107.39,1,2024-08-01,4230.61
2677,101338,4,2023-24,3202.4,1,2023-08-01,3298.47
2677,101338,3,2024-25,5661.46,1,2024-08-01,5831.3
2686,101343,2,2023-24,3682.19,0,2023-08-01,0.0
2686,101343,3,2024-25,2499.64,1,2024-08-01,2574.63
2690,101345,3,2023-24,5409.25,1,2023-08-01,5571.53
2690,101345,3,2024-25,1903.26,1,2024-08-01,1960.36
2691,101345,3,2023-24,4775.86,1,2023-08-01,4919.14
2691,101345,3,2024-25,3486.62,0,2024-08-01,0.0
2692,101346,2,2023-24,4502.6,1,2023-08-01,4637.68
2692,101346,2,2024-25,1529.09,1,2024-08-01,1574.96
2697,101348,2,2023-24,3193.65,1,2023-08-01,3289.46
2697,101348,4,2024-25,1328.09,1,2024-08-01,1367.93
2701,101350,3,2023-24,4288.93,1,2023-08-01,4417.6
2701,101350,4,2024-25,3640.68,0,2024-08-01,0.0
2703,101351,4,2023-24,5958.98,1,2023-08-01,6137.75
2703,101351,4,2024-25,4385.63,1,2024-08-01,4517.2
2705,101352,4,2023-24,813.9,1,2023-08-01,838.32
2705,101352,4,2024-25,3252.65,0,2024-08-01,0.0
2711,101355,2,2023-24,652.12,1,2023-08-01,671.68
2711,101355,2,2024-25,2051.41,1,2024-08-01,2112.95
2719,101359,3,2023-24,3637.26,1,2023-08-01,3746.38
2719,101359,2,2024-25,667.41,1,2024-08-01,687.43
2723,101361,3,2023-24,4048.56,1,2023-08-01,4170.02
2723,101361,3,2024-25,5883.69,1,2024-08-01,6060.2
2724,101362,4,2023-24,4453.59,1,2023-08-01,4587.2
2724,101362,2,2024-25,1792.18,1,2024-08-01,1845.95
2727,101363,4,2023-24,2827.44,1,2023-08-01,2912.26
2727,101363,4,2024-25,4993.17,0,2024-08-01,0.0
2729,101364,2,2023-24,1147.63,1,2023-08-01,1182.06
2729,101364,3,2024-25,2540.67,1,2024-08-01,2616.89
2731,101365,4,2023-24,2584.25,1,2023-08-01,2661.78
2731,101365,4,2024-25,2446.44,1,2024-08-01,2519.83
2735,101367,4,2023-24,4503.54,1,2023-08-01,4638.65
2735,101367,4,2024-25,3557.84,0,2024-08-01,0.0
2736,101368,3,2023-24,4960.67,0,2023-08-01,0.0
2736,101368,2,2024-25,4583.19,1,2024-08-01,4720.69
2742,101371,4,2023-24,5906.55,1,2023-08-01,6083.75
2742,101371,3,2024-25,2077.89,1,2024-08-01,2140.23
2744,101372,2,2023-24,2247.64,1,2023-08-01,2315.07
2744,101372,2,2024-25,5630.85,0,2024-08-01,0.0
2745,101372,2,2023-24,5368.39,1,2023-08-01,5529.44
2745,101372,3,2024-25,1589.51,1,2024-08-01,1637.2
2747,101373,4,2023-24,640.82,1,2023-08-01,660.04
2747,101373,4,2024-25,2037.83,1,2024-08-01,2098.96
2751,101375,3,2023-24,4676.74,0,2023-08-01,0.0
2751,101375,4,2024-25,5176.53,1,2024-08-01,5331.83
2754,101377,4,2023-24,3069.11,1,2023-08-01,3161.18
2754,101377,4,2024-25,1983.11,1,2024-08-01,2042.6
2756,101378,3,2023-24,4301.57,0,2023-08-01,0.0
2756,101378,2,2024-25,2993.41,1,2024-08-01,3083.21
2757,101378,2,2023-24,2215.73,0,2023-08-01,0.0
2757,101378,2,2024-25,4281.18,1,2024-08-01,4409.62
2758,101379,3,2023-24,4443.07,1,2023-08-01,4576.36
2758,101379,4,2024-25,2230.3,0,2024-08-01,0.0
2759,101379,2,2023-24,4726.9,1,2023-08-01,4868.71
2759,101379,2,2024-25,2551.63,1,2024-08-01,2628.18
2764,101382,2,2023-24,5963.62,0,2023-08-01,0.0
2764,101382,3,2024-25,2829.59,1,2024-08-01,2914.48
2766,101383,4,2023-24,3420.4,1,2023-08-01,3523.01
2766,101383,2,2024-25,3041.09,1,2024-08-01,3132.32
2768,101384,3,2023-24,4453.85,0,2023-08-01,0.0
2768,101384,3,2024-25,3399.9,1,2024-08-01,3501.9
2773,101386,3,2023-24,1927.81,0,2023-08-01,0.0
2773,101386,2,2024-25,5146.71,1,2024-08-01,5301.11
2774,101387,2,2023-24,2606.81,1,2023-08-01,2685.01
2774,101387,2,2024-25,4475.1,0,2024-08-01,0.0
2775,101387,2,2023-24,5221.37,1,2023-08-01,5378.01
2775,101387,4,2024-25,1317.83,1,2024-08-01,1357.36
2777,101388,2,2023-24,858.53,1,2023-08-01,884.29
2777,101388,3,2024-25,2327.07,1,2024-08-01,2396.88
2788,101394,4,2023-24,2401.18,1,2023-08-01,2473.22
2788,101394,4,2024-25,5056.74,0,2024-08-01,0.0
2801,101400,3,2023-24,1464.92,1,2023-08-01,1508.87
2801,101400,3,2024-25,4540.35,1,2024-08-01,4676.56
2806,101403,4,2023-24,5410.46,1,2023-08-01,5572.77
2806,101403,4,2024-25,3704.25,1,2024-08-01,3815.38
2807,101403,2,2023-24,2700.12,1,2023-08-01,2781.12
2807,101403,3,2024-25,3431.29,1,2024-08-01,3534.23
2813,101406,3,2023-24,5218.12,1,2023-08-01,5374.66
2813,101406,3,2024-25,5782.84,1,2024-08-01,5956.33
2818,101409,2,2023-24,966.62,0,2023-08-01,0.0
2818,101409,4,2024-25,2589.82,1,2024-08-01,2667.51
2842,101421,2,2023-24,4687.8,1,2023-08-01,4828.43
2842,101421,4,2024-25,2499.74,0,2024-08-01,0.0
2844,101422,4,2023-24,5234.01,1,2023-08-01,5391.03
2844,101422,4,2024-25,2888.33,1,2024-08-01,2974.98
2848,101424,2,2023-24,1846.52,1,2023-08-01,1901.92
2848,101424,2,2024-25,5143.01,1,2024-08-01,5297.3
2855,101427,4,2023-24,1108.7,0,2023-08-01,0.0
2855,101427,4,2024-25,5046.43,0,2024-08-01,0.0
2859,101429,4,2023-24,4712.59,1,2023-08-01,4853.97
2859,101429,4,2024-25,3649.9,0,2024-08-01,0.0
2862,101431,2,2023-24,2925.47,1,2023-08-01,3013.23
2862,101431,4,2024-25,3825.86,1,2024-08-01,3940.64
2863,101431,4,2023-24,5915.62,1,2023-08-01,6093.09
2863,101431,3,2024-25,4899.36,1,2024-08-01,5046.34
2864,101432,3,2023-24,5962.08,0,2023-08-01,0.0
2864,101432,3,2024-25,2314.3,0,2024-08-01,0.0
2865,101432,3,2023-24,1988.46,1,2023-08-01,2048.11
2865,101432,4,2024-25,1886.9,0,2024-08-01,0.0
2866,101433,4,2023-24,690.79,1,2023-08-01,711.51
2866,101433,4,2024-25,869.76,1,2024-08-01,895.85
2882,101441,2,2023-24,1954.09,0,2023-08-01,0.0
2882,101441,2,2024-25,4325.86,0,2024-08-01,0.0
2884,101442,4,2023-24,2194.98,1,2023-08-01,2260.83
2884,101442,2,2024-25,5204.77,1,2024-08-01,5360.91
2885,101442,4,2023-24,4354.13,1,2023-08-01,4484.75
2885,101442,3,2024-25,5601.64,1,2024-08-01,5769.69
2886,101443,3,2023-24,4444.46,1,2023-08-01,4577.79
2886,101443,2,2024-25,4509.24,1,2024-08-01,4644.52
2893,101446,4,2023-24,2660.76,1,2023-08-01,2740.58
2893,101446,4,2024-25,2440.52,1,2024-08-01,2513.74
2896,101448,2,2023-24,3699.72,1,2023-08-01,3810.71
2896,101448,4,2024-25,3300.76,0,2024-08-01,0.0
2907,101453,4,2023-24,1031.59,0,2023-08-01,0.0
2907,101453,3,2024-25,1723.37,1,2024-08-01,1775.07
2909,101454,3,2023-24,2290.02,0,2023-08-01,0.0
2909,101454,3,2024-25,2133.25,1,2024-08-01,2197.25
2917,101458,3,2023-24,3177.66,1,2023-08-01,3272.99
2917,101458,2,2024-25,1622.3,1,2024-08-01,1670.97
2919,101459,4,2023-24,3680.26,1,2023-08-01,3790.67
2919,101459,2,2024-25,3647.14,1,2024-08-01,3756.55
2925,101462,3,2023-24,963.83,1,2023-08-01,992.74
2925,101462,4,2024-25,5240.25,0,2024-08-01,0.0
2929,101464,4,2023-24,5071.85,0,2023-08-01,0.0
2929,101464,3,2024-25,2835.71,1,2024-08-01,2920.78
2932,101466,3,2023-24,3857.35,0,2023-08-01,0.0
2932,101466,4,2024-25,4214.5,1,2024-08-01,4340.94
2942,101471,4,2023-24,2169.27,1,2023-08-01,2234.35
2942,101471,3,2024-25,5430.02,1,2024-08-01,5592.92
2943,101471,2,2023-24,1588.21,1,2023-08-01,1635.86
2943,101471,2,2024-25,3314.68,1,2024-08-01,3414.12
2946,101473,3,2023-24,1829.69,1,2023-08-01,1884.58
2946,101473,2,2024-25,1941.05,1,2024-08-01,1999.28
2957,101478,2,2023-24,1842.15,1,2023-08-01,1897.41
2957,101478,3,2024-25,4550.46,1,2024-08-01,4686.97
2958,101479,4,2023-24,5093.27,1,2023-08-01,5246.07
2958,101479,3,2024-25,2786.26,1,2024-08-01,2869.85
2969,101484,2,2023-24,1243.2,0,2023-08-01,0.0
2969,101484,4,2024-25,800.95,1,2024-08-01,824.98
2976,101488,2,2023-24,5825.62,1,2023-08-01,6000.39
2976,101488,3,2024-25,1539.56,1,2024-08-01,1585.75
2978,101489,3,2023-24,3636.57,1,2023-08-01,3745.67
2978,101489,4,2024-25,5482.15,1,2024-08-01,5646.61
2992,101496,2,2023-24,5766.73,0,2023-08-01,0.0
2992,101496,2,2024-25,2438.85,1,2024-08-01,2512.02
2998,101499,2,2023-24,2291.61,1,2023-08-01,2360.36
2998,101499,4,2024-25,5958.41,1,2024-08-01,6137.16
3005,101502,3,2023-24,1644.47,1,2023-08-01,1693.8
3005,101502,4,2024-25,1429.35,1,2024-08-01,1472.23
3006,101503,2,2023-24,5801.42,1,2023-08-01,5975.46
3006,101503,3,2024-25,4368.3,1,2024-08-01,4499.35
3009,101504,2,2023-24,1423.96,1,2023-08-01,1466.68
3009,101504,2,2024-25,2692.36,1,2024-08-01,2773.13
3013,101506,3,2023-24,1674.12,0,2023-08-01,0.0
3013,101506,3,2024-25,4219.85,0,2024-08-01,0.0
3019,101509,3,2023-24,4949.66,1,2023-08-01,5098.15
3019,101509,3,2024-25,2798.8,1,2024-08-01,2882.76
3021,101510,3,2023-24,5667.97,1,2023-08-01,5838.01
3021,101510,3,2024-25,2187.1,1,2024-08-01,2252.71
3024,101512,2,2023-24,4345.16,1,2023-08-01,4475.51
3024,101512,3,2024-25,1810.13,1,2024-08-01,1864.43
3025,101512,2,2023-24,878.1,1,2023-08-01,904.44
3025,101512,3,2024-25,4572.71,1,2024-08-01,4709.89
3026,101513,4,2023-24,5250.28,1,2023-08-01,5407.79
3026,101513,2,2024-25,5970.8,1,2024-08-01,6149.92
3036,101518,4,2023-24,2737.01,1,2023-08-01,2819.12
3036,101518,4,2024-25,5961.97,1,2024-08-01,6140.83
3045,101522,2,2023-24,925.09,1,2023-08-01,952.84
3045,101522,4,2024-25,770.77,1,2024-08-01,793.89
3047,101523,2,2023-24,4254.94,1,2023-08-01,4382.59
3047,101523,3,2024-25,2616.93,1,2024-08-01,2695.44
3048,101524,4,2023-24,1949.28,1,2023-08-01,2007.76
3048,101524,2,2024-25,1367.99,0,2024-08-01,0.0
3050,101525,2,2023-24,1924.03,1,2023-08-01,1981.75
3050,101525,3,2024-25,1163.31,1,2024-08-01,1198.21
3055,101527,4,2023-24,3173.67,1,2023-08-01,3268.88
3055,101527,3,2024-25,2417.5,1,2024-08-01,2490.03
3056,101528,3,2023-24,4422.44,1,2023-08-01,4555.11
3056,101528,4,2024-25,4343.9,1,2024-08-01,4474.22
3065,101532,2,2023-24,5865.69,0,2023-08-01,0.0
3065,101532,3,2024-25,5209.56,0,2024-08-01,0.0
3067,101533,3,2023-24,5220.29,1,2023-08-01,5376.9
3067,101533,3,2024-25,1639.42,1,2024-08-01,1688.6
3070,101535,2,2023-24,5598.83,1,2023-08-01,5766.79
3070,101535,2,2024-25,3430.02,1,2024-08-01,3532.92
3072,101536,3,2023-24,708.81,1,2023-08-01,730.07
3072,101536,3,2024-25,5238.94,1,2024-08-01,5396.11
3081,101540,2,2023-24,2830.56,1,2023-08-01,2915.48
3081,101540,4,2024-25,3161.19,1,2024-08-01,3256.03
3083,101541,3,2023-24,691.05,0,2023-08-01,0.0
3083,101541,4,2024-25,5990.2,1,2024-08-01,6169.91
3087,101543,4,2023-24,1946.45,1,2023-08-01,2004.84
3087,101543,2,2024-25,3521.4,1,2024-08-01,3627.04
3088,101544,2,2023-24,931.11,1,2023-08-01,959.04
3088,101544,3,2024-25,2516.84,0,2024-08-01,0.0
3090,101545,4,2023-24,887.83,1,2023-08-01,914.46
3090,101545,4,2024-25,2362.5,0,2024-08-01,0.0
3091,101545,2,2023-24,3565.32,1,2023-08-01,3672.28
3091,101545,3,2024-25,1199.14,1,2024-08-01,1235.11
3092,101546,4,2023-24,1160.8,1,2023-08-01,1195.62
3092,101546,2,2024-25,5982.17,0,2024-08-01,0.0
3100,101550,4,2023-24,1345.34,1,2023-08-01,1385.7
3100,101550,3,2024-25,5312.4,1,2024-08-01,5471.77
3103,101551,2,2023-24,2241.64,1,2023-08-01,2308.89
3103,101551,2,2024-25,3620.94,1,2024-08-01,3729.57
3104,101552,2,2023-24,5545.38,1,2023-08-01,5711.74
3104,101552,2,2024-25,4177.13,1,2024-08-01,4302.44
3107,101553,4,2023-24,632.18,0,2023-08-01,0.0
3107,101553,3,2024-25,1369.23,1,2024-08-01,1410.31
3108,101554,2,2023-24,3359.01,1,2023-08-01,3459.78
3108,101554,3,2024-25,3482.51,1,2024-08-01,3586.99
3112,101556,2,2023-24,5292.9,1,2023-08-01,5451.69
3112,101556,3,2024-25,3329.07,1,2024-08-01,3428.94
3139,101569,4,2023-24,3914.95,1,2023-08-01,4032.4
3139,101569,2,2024-25,2626.14,1,2024-08-01,2704.92
3143,101571,3,2023-24,5660.83,1,2023-08-01,5830.65
3143,101571,4,2024-25,5167.42,1,2024-08-01,5322.44
3149,101574,2,2023-24,4928.95,0,2023-08-01,0.0
3149,101574,2,2024-25,1095.76,1,2024-08-01,1128.63
3152,101576,2,2023-24,3623.29,1,2023-08-01,3731.99
3152,101576,2,2024-25,2091.48,0,2024-08-01,0.0
3154,101577,4,2023-24,4854.33,1,2023-08-01,4999.96
3154,101577,2,2024-25,1328.97,1,2024-08-01,1368.84
3159,101579,3,2023-24,1929.06,1,2023-08-01,1986.93
3159,101579,2,2024-25,3602.73,1,2024-08-01,3710.81
3168,101584,3,2023-24,5801.39,1,2023-08-01,5975.43
3168,101584,2,2024-25,5638.94,1,2024-08-01,5808.11
3169,101584,4,2023-24,4674.9,1,2023-08-01,4815.15
3169,101584,4,2024-25,4380.64,1,2024-08-01,4512.06
3181,101590,3,2023-24,5951.35,1,2023-08-01,6129.89
3181,101590,3,2024-25,1437.76,1,2024-08-01,1480.89
3183,101591,4,2023-24,2494.53,1,2023-08-01,2569.37
3183,101591,4,2024-25,5006.62,1,2024-08-01,5156.82
3190,101595,4,2023-24,4107.07,1,2023-08-01,4230.28
3190,101595,2,2024-25,4335.78,0,2024-08-01,0.0
3193,101596,2,2023-24,3563.8,1,2023-08-01,3670.71
3193,101596,4,2024-25,1252.86,1,2024-08-01,1290.45
3194,101597,4,2023-24,4951.47,1,2023-08-01,5100.01
3194,101597,2,2024-25,2406.18,0,2024-08-01,0.0
3195,101597,2,2023-24,5847.28,1,2023-08-01,6022.7
3195,101597,3,2024-25,2213.05,1,2024-08-01,2279.44
3197,101598,3,2023-24,2566.49,1,2023-08-01,2643.48
3197,101598,4,2024-25,5822.45,0,2024-08-01,0.0
3198,101599,2,2023-24,2363.74,1,2023-08-01,2434.65
3198,101599,3,2024-25,1260.49,1,2024-08-01,1298.3
3201,101600,4,2023-24,3875.78,0,2023-08-01,0.0
3201,101600,4,2024-25,3261.68,1,2024-08-01,3359.53
3205,101602,3,2023-24,5845.67,0,2023-08-01,0.0
3205,101602,4,2024-25,5669.14,1,2024-08-01,5839.21
3214,101607,2,2023-24,1753.92,1,2023-08-01,1806.54
3214,101607,4,2024-25,2776.48,1,2024-08-01,2859.77
3215,101607,2,2023-24,2978.38,1,2023-08-01,3067.73
3215,101607,2,2024-25,5255.19,1,2024-08-01,5412.85
3216,101608,2,2023-24,3064.41,1,2023-08-01,3156.34
3216,101608,4,2024-25,5235.6,1,2024-08-01,5392.67
3217,101608,2,2023-24,3940.06,1,2023-08-01,4058.26
3217,101608,4,2024-25,5451.96,1,2024-08-01,5615.52
3219,101609,2,2023-24,4789.19,0,2023-08-01,0.0
3219,101609,2,2024-25,3611.23,1,2024-08-01,3719.57
3221,101610,4,2023-24,1002.98,1,2023-08-01,1033.07
3221,101610,2,2024-25,5846.69,1,2024-08-01,6022.09
3239,101619,4,2023-24,3256.09,1,2023-08-01,3353.77
3239,101619,3,2024-25,2972.31,1,2024-08-01,3061.48
3248,101624,4,2023-24,4392.0,0,2023-08-01,0.0
3248,101624,3,2024-25,3308.48,1,2024-08-01,3407.73
3258,101629,2,2023-24,4427.91,1,2023-08-01,4560.75
3258,101629,3,2024-25,4997.98,1,2024-08-01,5147.92
3263,101631,4,2023-24,3713.35,1,2023-08-01,3824.75
3263,101631,4,2024-25,2624.47,1,2024-08-01,2703.2
3265,101632,4,2023-24,3447.77,0,2023-08-01,0.0
3265,101632,2,2024-25,3014.68,1,2024-08-01,3105.12
3266,101633,4,2023-24,742.8,1,2023-08-01,765.08
3266,101633,2,2024-25,2277.79,1,2024-08-01,2346.12
3274,101637,3,2023-24,4250.38,0,2023-08-01,0.0
3274,101637,2,2024-25,5073.43,1,2024-08-01,5225.63
3279,101639,2,2023-24,2331.49,1,2023-08-01,2401.43
3279,101639,2,2024-25,2210.9,1,2024-08-01,2277.23
3283,101641,3,2023-24,5934.21,1,2023-08-01,6112.24
3283,101641,3,2024-25,4092.0,0,2024-08-01,0.0
3287,101643,3,2023-24,2577.8,1,2023-08-01,2655.13
3287,101643,4,2024-25,696.42,1,2024-08-01,717.31
3299,101649,2,2023-24,4803.91,0,2023-08-01,0.0
3299,101649,2,2024-25,1147.93,1,2024-08-01,1182.37
3301,101650,2,2023-24,2549.63,1,2023-08-01,2626.12
3301,101650,3,2024-25,4806.83,1,2024-08-01,4951.03
3302,101651,2,2023-24,5317.06,0,2023-08-01,0.0
3302,101651,4,2024-25,2127.2,1,2024-08-01,2191.02
3308,101654,2,2023-24,3230.68,0,2023-08-01,0.0
3308,101654,4,2024-25,4262.57,0,2024-08-01,0.0
3314,101657,3,2023-24,2819.58,1,2023-08-01,2904.17
3314,101657,3,2024-25,5859.51,1,2024-08-01,6035.3
3317,101658,2,2023-24,4502.13,1,2023-08-01,4637.19
3317,101658,2,2024-25,670.21,1,2024-08-01,690.32
3324,101662,2,2023-24,2172.82,1,2023-08-01,2238.0
3324,101662,2,2024-25,1426.98,1,2024-08-01,1469.79
3329,101664,2,2023-24,5640.44,0,2023-08-01,0.0
3329,101664,3,2024-25,678.45,0,2024-08-01,0.0
3331,101665,2,2023-24,2097.7,1,2023-08-01,2160.63
3331,101665,4,2024-25,4623.94,1,2024-08-01,4762.66
3332,101666,4,2023-24,3280.55,1,2023-08-01,3378.97
3332,101666,3,2024-25,4104.08,0,2024-08-01,0.0
3333,101666,4,2023-24,4043.76,1,2023-08-01,4165.07
3333,101666,3,2024-25,2212.71,1,2024-08-01,2279.09
3334,101667,2,2023-24,740.34,1,2023-08-01,762.55
3334,101667,2,2024-25,4357.14,1,2024-08-01,4487.85
3339,101669,2,2023-24,3928.19,1,2023-08-01,4046.04
3339,101669,3,2024-25,3485.8,1,2024-08-01,3590.37
3342,101671,4,2023-24,642.37,1,2023-08-01,661.64
3342,101671,4,2024-25,5749.27,1,2024-08-01,5921.75
3347,101673,4,2023-24,5087.16,1,2023-08-01,5239.77
3347,101673,4,2024-25,979.21,1,2024-08-01,1008.59
3348,101674,2,2023-24,5967.33,1,2023-08-01,6146.35
3348,101674,4,2024-25,2621.45,1,2024-08-01,2700.09
3349,101674,2,2023-24,5477.15,1,2023-08-01,5641.46
3349,101674,4,2024-25,5437.81,0,2024-08-01,0.0
3354,101677,4,2023-24,757.63,0,2023-08-01,0.0
3354,101677,3,2024-25,2130.1,1,2024-08-01,2194.0
3357,101678,3,2023-24,3584.5,1,2023-08-01,3692.04
3357,101678,3,2024-25,1552.85,1,2024-08-01,1599.44
3359,101679,4,2023-24,1093.97,1,2023-08-01,1126.79
3359,101679,4,2024-25,1270.05,0,2024-08-01,0.0
3364,101682,2,2023-24,3655.12,1,2023-08-01,3764.77
3364,101682,4,2024-25,5731.54,1,2024-08-01,5903.49
3369,101684,4,2023-24,4877.74,1,2023-08-01,5024.07
3369,101684,3,2024-25,4130.44,1,2024-08-01,4254.35
3375,101687,4,2023-24,3802.19,0,2023-08-01,0.0
3375,101687,2,2024-25,1115.29,1,2024-08-01,1148.75
3377,101688,3,2023-24,3718.87,1,2023-08-01,3830.44
3377,101688,3,2024-25,4964.42,1,2024-08-01,5113.35
3379,101689,3,2023-24,5519.44,1,2023-08-01,5685.02
3379,101689,4,2024-25,4417.68,0,2024-08-01,0.0
3382,101691,2,2023-24,4628.77,1,2023-08-01,4767.63
3382,101691,2,2024-25,2132.8,1,2024-08-01,2196.78
3384,101692,2,2023-24,5753.08,1,2023-08-01,5925.67
3384,101692,3,2024-25,2032.35,1,2024-08-01,2093.32
3396,101698,3,2023-24,3306.74,1,2023-08-01,3405.94
3396,101698,2,2024-25,3247.51,1,2024-08-01,3344.94
3398,101699,3,2023-24,4724.42,1,2023-08-01,4866.15
3398,101699,2,2024-25,3694.25,0,2024-08-01,0.0
3404,101702,3,2023-24,4168.08,1,2023-08-01,4293.12
3404,101702,4,2024-25,1434.63,1,2024-08-01,1477.67
3406,101703,4,2023-24,2890.45,1,2023-08-01,2977.16
3406,101703,4,2024-25,3135.74,1,2024-08-01,3229.81
3407,101703,4,2023-24,4417.54,1,2023-08-01,4550.07
3407,101703,2,2024-25,1748.62,0,2024-08-01,0.0
3408,101704,3,2023-24,4006.49,1,2023-08-01,4126.68
3408,101704,2,2024-25,3033.25,1,2024-08-01,3124.25
3409,101704,3,2023-24,5964.25,1,2023-08-01,6143.18
3409,101704,3,2024-25,5010.46,0,2024-08-01,0.0
3411,101705,2,2023-24,1911.11,1,2023-08-01,1968.44
3411,101705,4,2024-25,1610.66,1,2024-08-01,1658.98
3412,101706,4,2023-24,4352.83,1,2023-08-01,4483.41
3412,101706,2,2024-25,1309.23,1,2024-08-01,1348.51
3414,101707,4,2023-24,5476.07,1,2023-08-01,5640.35
3414,101707,3,2024-25,5223.14,1,2024-08-01,5379.83
3423,101711,2,2023-24,1076.41,1,2023-08-01,1108.7
3423,101711,2,2024-25,3962.05,1,2024-08-01,4080.91
3429,101714,3,2023-24,5015.69,0,2023-08-01,0.0
3429,101714,4,2024-25,1241.31,0,2024-08-01,0.0
3430,101715,3,2023-24,3477.39,1,2023-08-01,3581.71
3430,101715,3,2024-25,1460.76,1,2024-08-01,1504.58
3432,101716,3,2023-24,1277.13,1,2023-08-01,1315.44
3432,101716,3,2024-25,5237.02,1,2024-08-01,5394.13
3435,101717,4,2023-24,5882.34,1,2023-08-01,6058.81
3435,101717,4,2024-25,5343.6,1,2024-08-01,5503.91
3436,101718,3,2023-24,5461.84,1,2023-08-01,5625.7
3436,101718,4,2024-25,5054.2,1,2024-08-01,5205.83
3437,101718,4,2023-24,845.06,1,2023-08-01,870.41
3437,101718,4,2024-25,2655.85,1,2024-08-01,2735.53
3438,101719,4,2023-24,2425.79,1,2023-08-01,2498.56
3438,101719,4,2024-25,5554.48,1,2024-08-01,5721.11
3441,101720,2,2023-24,3223.45,1,2023-08-01,3320.15
3441,101720,2,2024-25,1565.61,1,2024-08-01,1612.58
